effect,term,estimate,std.error,statistic,df,p.value,conf.low,conf.high,model
fixed,(Intercept),6.412587020475199,0.5225825448544685,12.27095524643099,302.8792388369028,2.266802795989461e-28,5.384234851472462,7.440939189477936,hadsa_main
fixed,CYCLE2,-0.5230502503477884,0.4259834243799779,-1.2278652652015558,839.7362505399908,0.21984161015684212,-1.3591675385014046,0.3130670378058279,hadsa_main
fixed,CYCLE3,-0.5094385333311187,0.43823462532891516,-1.1624789642049889,756.614618112547,0.24540749624691569,-1.3697388093024756,0.3508617426402384,hadsa_main
fixed,MONTH_num,-0.11414543752699761,0.04074385388026581,-2.801537573309522,765.5521740546742,0.0052143437614381805,-0.19412837606900818,-0.034162498984987064,hadsa_main
fixed,(Intercept),5.787020539530399,0.48928951310197955,11.827395406130943,148.51554295473255,3.683683659991173e-23,4.820152192387607,6.753888886673191,hadsd_main
fixed,CYCLE2,0.3264966124667416,0.2753274612961739,1.1858483383011484,795.4043268378173,0.23603631963988947,-0.2139576818139805,0.8669509067474637,hadsd_main
fixed,CYCLE3,0.5401184055157718,0.2733582398010138,1.9758629039641946,755.3589850148146,0.04853382493214764,0.003486241190277295,1.0767505698412663,hadsd_main
fixed,MONTH_num,-0.09577773180299617,0.025497478475207763,-3.7563609239291944,760.6847736570062,1.8557297947233522e-4,-0.14583151225700527,-0.04572395134898707,hadsd_main
