effect,term,estimate,std.error,statistic,df,p.value,conf.low,conf.high
fixed,(Intercept),64.47237964553743,0.7061599150211065,91.2999708339582,840.3579203419384,0,63.08633537968243,65.85842391139242
fixed,CYCLE2,3.0246391228100964,0.7178515763389227,4.213460306426992,1500.4686546248174,2.664707502696599e-5,1.6165400486229171,4.432738196997276
fixed,CYCLE3,-0.6310510887195393,0.7721420587310691,-0.8172733004035587,1549.2506752571207,0.4138979235159941,-2.145604956440134,0.8835027790010554
fixed,MONTH_num,-1.5206299014645908,0.07448935544395002,-20.41405637626705,1448.4402977199773,1.2967525635691525e-81,-1.666748455116939,-1.3745113478122426
